id,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
2654,2,0,4,12,0,1,1,1,0.66,0.6212,0.74,0.2537
2655,2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239
2656,2,0,4,14,0,1,1,1,0.72,0.6667,0.54,0.2239
2657,2,0,4,15,0,1,1,1,0.74,0.6667,0.51,0.2239
2658,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582
2659,2,0,4,17,0,1,1,1,0.7,0.6515,0.54,0.2985
2660,2,0,4,18,0,1,1,1,0.68,0.6364,0.57,0.3582
2661,2,0,4,19,0,1,1,1,0.66,0.6212,0.57,0.3284
2662,2,0,4,20,0,1,1,1,0.66,0.6212,0.61,0.2836
2663,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537
2664,2,0,4,22,0,1,1,1,0.6,0.5909,0.73,0.2985
2665,2,0,4,23,0,1,1,1,0.58,0.5455,0.78,0.2836
2666,2,0,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836
2667,2,0,4,1,0,2,1,1,0.62,0.5909,0.73,0.2836
2668,2,0,4,2,0,2,1,1,0.56,0.5303,0.83,0.3284
2669,2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836
2670,2,0,4,4,0,2,1,1,0.56,0.5303,0.83,0.2537
2671,2,0,4,5,0,2,1,1,0.54,0.5152,0.88,0.2537
2672,2,0,4,6,0,2,1,1,0.56,0.5303,0.88,0.2239
2673,2,0,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985
2674,2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985
2675,2,0,4,9,0,2,1,1,0.64,0.6061,0.73,0.3582
2676,2,0,4,10,0,2,1,1,0.66,0.6212,0.69,0.3582
2677,2,0,4,11,0,2,1,1,0.68,0.6364,0.65,0.3881
2678,2,0,4,12,0,2,1,1,0.7,0.6515,0.61,0.4179
2679,2,0,4,13,0,2,1,1,0.74,0.6667,0.51,0.4478
2680,2,0,4,14,0,2,1,1,0.72,0.6667,0.58,0.3284
2681,2,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582
2682,2,0,4,16,0,2,1,1,0.7,0.6515,0.58,0.3881
2683,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582
2684,2,0,4,18,0,2,1,1,0.68,0.6364,0.65,0.4478
2685,2,0,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179
2686,2,0,4,20,0,2,1,1,0.64,0.6061,0.73,0.3582
2687,2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836
2688,2,0,4,22,0,2,1,2,0.6,0.5606,0.83,0.194
2689,2,0,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239
2690,2,0,4,0,0,3,1,1,0.6,0.5606,0.83,0.2239
2691,2,0,4,1,0,3,1,1,0.6,0.5606,0.83,0.2537
2692,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537
2693,2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836
2694,2,0,4,4,0,3,1,1,0.56,0.5303,0.94,0.2239
2695,2,0,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537
2696,2,0,4,6,0,3,1,1,0.56,0.5303,0.94,0.2537
2697,2,0,4,7,0,3,1,2,0.58,0.5455,0.88,0.2836
2698,2,0,4,8,0,3,1,2,0.58,0.5455,0.88,0.3284
2699,2,0,4,9,0,3,1,2,0.6,0.5455,0.88,0.4179
2700,2,0,4,10,0,3,1,2,0.62,0.5758,0.83,0.2836
2701,2,0,4,11,0,3,1,2,0.64,0.5909,0.78,0.2836
2702,2,0,4,12,0,3,1,1,0.66,0.6061,0.78,0.3284
2703,2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985
2704,2,0,4,14,0,3,1,1,0.68,0.6364,0.74,0.2836
2705,2,0,4,15,0,3,1,1,0.7,0.6515,0.65,0.4925
2706,2,0,4,16,0,3,1,1,0.7,0.6515,0.7,0.3881
2707,2,0,4,17,0,3,1,3,0.66,0.6061,0.83,0.3881
2708,2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881
2709,2,0,4,19,0,3,1,1,0.62,0.5909,0.78,0.2836
2710,2,0,4,20,0,3,1,1,0.64,0.5758,0.83,0.3284
2711,2,0,4,21,0,3,1,1,0.62,0.5606,0.88,0.2836
2712,2,0,4,22,0,3,1,2,0.62,0.5606,0.88,0.3284
2713,2,0,4,23,0,3,1,2,0.62,0.5606,0.88,0.3582
2714,2,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582
2715,2,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881
2716,2,0,4,2,0,4,1,2,0.62,0.5758,0.83,0.4478
2717,2,0,4,3,0,4,1,2,0.64,0.5909,0.78,0.3881
2718,2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179
2719,2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881
2720,2,0,4,6,0,4,1,2,0.64,0.5909,0.78,0.4627
2721,2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478
2722,2,0,4,8,0,4,1,2,0.66,0.6061,0.78,0.4478
2723,2,0,4,9,0,4,1,3,0.62,0.5606,0.88,0.3284
2724,2,0,4,10,0,4,1,2,0.62,0.5606,0.88,0.2836
2725,2,0,4,11,0,4,1,2,0.62,0.5758,0.83,0.2836
2726,2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537
2727,2,0,4,13,0,4,1,2,0.62,0.5758,0.83,0.2985
2728,2,0,4,14,0,4,1,1,0.62,0.5758,0.83,0.2985
2729,2,0,4,15,0,4,1,1,0.66,0.6212,0.69,0.3284
2730,2,0,4,16,0,4,1,1,0.62,0.5909,0.78,0.2537
2731,2,0,4,17,0,4,1,1,0.64,0.6212,0.47,0.3582
2732,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582
2733,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985
2734,2,0,4,20,0,4,1,1,0.58,0.5455,0.43,0.2239
2735,2,0,4,21,0,4,1,1,0.56,0.5303,0.46,0.1343
2736,2,0,4,22,0,4,1,1,0.54,0.5152,0.45,0.1642
2737,2,0,4,23,0,4,1,1,0.54,0.5152,0.39,0.0896
2738,2,0,4,0,0,5,1,1,0.52,0.5,0.39,0.2836
2739,2,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896
2740,2,0,4,2,0,5,1,1,0.46,0.4545,0.63,0.1045
2741,2,0,4,3,0,5,1,1,0.46,0.4545,0.59,0.0896
2742,2,0,4,4,0,5,1,1,0.46,0.4545,0.51,0.1343
2743,2,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343
2744,2,0,4,6,0,5,1,1,0.5,0.4848,0.45,0.2836
2745,2,0,4,7,0,5,1,1,0.52,0.5,0.42,0.194
2746,2,0,4,8,0,5,1,1,0.54,0.5152,0.39,0.2985
2747,2,0,4,9,0,5,1,1,0.54,0.5152,0.39,0.3284
2748,2,0,4,10,0,5,1,1,0.56,0.5303,0.4,0.2836
2749,2,0,4,11,0,5,1,1,0.6,0.6212,0.38,0.2239
2750,2,0,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836
2751,2,0,4,13,0,5,1,1,0.56,0.5303,0.37,0.2985
2752,2,0,4,14,0,5,1,1,0.6,0.6212,0.35,0.3284
2753,2,0,4,15,0,5,1,2,0.56,0.5303,0.4,0.2985
2754,2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582
2755,2,0,4,17,0,5,1,2,0.52,0.5,0.45,0.3881
2756,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582
2757,2,0,4,19,0,5,1,1,0.46,0.4545,0.55,0.3284
2758,2,0,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239
2759,2,0,4,21,0,5,1,1,0.46,0.4545,0.51,0.194
2760,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642
2761,2,0,4,23,0,5,1,2,0.44,0.4394,0.54,0.0896
2762,2,0,4,0,0,6,0,2,0.44,0.4394,0.54,0.2537
2763,2,0,4,1,0,6,0,2,0.44,0.4394,0.54,0.1642
2764,2,0,4,2,0,6,0,2,0.44,0.4394,0.54,0.2239
2765,2,0,4,3,0,6,0,2,0.42,0.4242,0.54,0.194
2766,2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239
2767,2,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881
2768,2,0,4,6,0,6,0,1,0.4,0.4091,0.58,0.2836
2769,2,0,4,7,0,6,0,1,0.4,0.4091,0.54,0.3881
2770,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985
2771,2,0,4,9,0,6,0,1,0.44,0.4394,0.51,0.3582
2772,2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881
2773,2,0,4,11,0,6,0,1,0.5,0.4848,0.42,0.3582
2774,2,0,4,12,0,6,0,1,0.52,0.5,0.42,0.3881
2775,2,0,4,13,0,6,0,1,0.54,0.5152,0.39,0.2985
2776,2,0,4,14,0,6,0,1,0.54,0.5152,0.39,0.2239
2777,2,0,4,15,0,6,0,1,0.56,0.5303,0.37,0.1343
2778,2,0,4,16,0,6,0,1,0.58,0.5455,0.37,0.194
2779,2,0,4,17,0,6,0,1,0.56,0.5303,0.43,0.1343
2780,2,0,4,18,0,6,0,1,0.54,0.5152,0.43,0.1343
2781,2,0,4,19,0,6,0,1,0.54,0.5152,0.43,0.1343
2782,2,0,4,20,0,6,0,1,0.44,0.4394,0.62,0.1343
2783,2,0,4,21,0,6,0,1,0.44,0.4394,0.62,0.1343
2784,2,0,4,22,0,6,0,1,0.44,0.4394,0.67,0.1045
2785,2,0,4,23,0,6,0,1,0.44,0.4394,0.67,0.1045
2786,2,0,5,0,0,0,0,1,0.42,0.4242,0.67,0.0896
2787,2,0,5,1,0,0,0,1,0.42,0.4242,0.69,0.1045
2788,2,0,5,2,0,0,0,1,0.42,0.4242,0.77,0.1045
2789,2,0,5,3,0,0,0,1,0.4,0.4091,0.82,0.1045
2790,2,0,5,4,0,0,0,1,0.4,0.4091,0.76,0.1045
2791,2,0,5,5,0,0,0,1,0.4,0.4091,0.82,0.0896
2792,2,0,5,6,0,0,0,2,0.4,0.4091,0.82,0.0896
2793,2,0,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896
2794,2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343
2795,2,0,5,9,0,0,0,2,0.46,0.4545,0.72,0.1343
2796,2,0,5,10,0,0,0,2,0.48,0.4697,0.63,0.194
2797,2,0,5,11,0,0,0,1,0.46,0.4545,0.82,0.1045
2798,2,0,5,12,0,0,0,2,0.48,0.4697,0.77,0.1045
2799,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642
2800,2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045
2801,2,0,5,15,0,0,0,2,0.5,0.4848,0.72,0.0
2802,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194
2803,2,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537
2804,2,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896
2805,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045
2806,2,0,5,20,0,0,0,2,0.46,0.4545,0.82,0.0
2807,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0.0
2808,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0.0
2809,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194
2810,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343
2811,2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343
2812,2,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239
2813,2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343
2814,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642
2815,2,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343
2816,2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045
2817,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284
2818,2,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239
2819,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836
2820,2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239
2821,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985
2822,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239
2823,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194
2824,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239
2825,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194
2826,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239
2827,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194
2828,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194
2829,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343
2830,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343
2831,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045
2832,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0.0
2833,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194
2834,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239
2835,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537
2836,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537
2837,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836
2838,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239
2839,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343
2840,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642
2841,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239
2842,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836
2843,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582
2844,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582
2845,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284
2846,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925
2847,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119
2848,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224
2849,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478
2850,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627
2851,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627
2852,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179
2853,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582
2854,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194
2855,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478
2856,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881
2857,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284
2858,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642
2859,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836
2860,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836
2861,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224
2862,2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284
2863,2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284
2864,2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881
2865,2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582
2866,2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881
2867,2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582
2868,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836
2869,2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284
2870,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582
2871,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478
2872,2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881
2873,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179
2874,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627
2875,2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537
2876,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537
2877,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582
2878,2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284
2879,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642
2880,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239
2881,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239
2882,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194
2883,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194
2884,2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239
2885,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537
2886,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537
2887,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537
2888,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537
2889,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537
2890,2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537
2891,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836
2892,2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836
2893,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478
2894,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582
2895,2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821
2896,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478
2897,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925
2898,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179
2899,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881
2900,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836
2901,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239
2902,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642
2903,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194
2904,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194
2905,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194
2906,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642
2907,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642
2908,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045
2909,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045
2910,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045
2911,2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045
2912,2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896
2913,2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0.0
2914,2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537
2915,2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836
2916,2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284
2917,2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284
2918,2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582
2919,2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284
2920,2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478
2921,2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881
2922,2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537
2923,2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582
2924,2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582
2925,2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582
2926,2,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045
2927,2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343
2928,2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239
2929,2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343
2930,2,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343
2931,2,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045
2932,2,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896
2933,2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896
2934,2,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045
2935,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343
2936,2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896
2937,2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0.0
2938,2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194
2939,2,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836
2940,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985
2941,2,0,5,11,0,6,0,1,0.56,0.5303,0.43,0.0
2942,2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194
2943,2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836
2944,2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642
2945,2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537
2946,2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194
2947,2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239
2948,2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642
2949,2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194
2950,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343
2951,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239
2952,2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194
2953,2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045
2954,2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045
2955,2,0,5,1,0,0,0,2,0.52,0.5,0.55,0.0
2956,2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0.0
2957,2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896
2958,2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0.0
2959,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0
2960,2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0
2961,2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0.0
2962,2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343
2963,2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239
2964,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343
2965,2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896
2966,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896
2967,2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343
2968,2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0
2969,2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0
2970,2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045
2971,2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836
2972,2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0.0
2973,2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0
2974,2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343
2975,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896
2976,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896
2977,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896
2978,2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896
2979,2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0.0
2980,2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0.0
2981,2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896
2982,2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642
2983,2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642
2984,2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537
2985,2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537
2986,2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239
2987,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642
2988,2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194
2989,2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239
2990,2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194
2991,2,0,5,13,0,1,1,1,0.62,0.6212,0.38,0.2836
2992,2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239
2993,2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239
2994,2,0,5,16,0,1,1,1,0.64,0.6212,0.38,0.2239
2995,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537
2996,2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985
2997,2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194
2998,2,0,5,20,0,1,1,1,0.54,0.5152,0.49,0.194
2999,2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343
3000,2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896
3001,2,0,5,23,0,1,1,1,0.5,0.4848,0.68,0.0896
3002,2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0
3003,2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896
3004,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343
3005,2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194
3006,2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537
3007,2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239
3008,2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343
3009,2,0,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343
3010,2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045
3011,2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045
3012,2,0,5,10,0,2,1,2,0.56,0.5303,0.37,0.0896
3013,2,0,5,11,0,2,1,2,0.56,0.5303,0.43,0.1343
3014,2,0,5,12,0,2,1,2,0.6,0.6212,0.38,0.0
3015,2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537
3016,2,0,5,14,0,2,1,2,0.62,0.6212,0.33,0.0
3017,2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896
3018,2,0,5,16,0,2,1,1,0.66,0.6212,0.31,0.1045
3019,2,0,5,17,0,2,1,1,0.64,0.6212,0.33,0.0
3020,2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343
3021,2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239
3022,2,0,5,20,0,2,1,1,0.54,0.5152,0.6,0.1343
3023,2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0
3024,2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045
3025,2,0,5,23,0,2,1,2,0.52,0.5,0.59,0.1343
3026,2,0,5,0,0,3,1,2,0.52,0.5,0.55,0.1343
3027,2,0,5,1,0,3,1,2,0.5,0.4848,0.59,0.1045
3028,2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0
3029,2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239
3030,2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343
3031,2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343
3032,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343
