id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
10492,36.0,services,married,secondary,no,5000.0,no,no,unknown,16.0,jun,177.0,5.0,-1.0,0.0,unknown
10493,38.0,blue-collar,divorced,secondary,no,727.0,yes,no,unknown,16.0,jun,119.0,2.0,-1.0,0.0,unknown
10494,46.0,services,divorced,secondary,no,2044.0,no,yes,unknown,16.0,jun,75.0,3.0,-1.0,0.0,unknown
10495,48.0,housemaid,married,primary,no,5908.0,no,no,unknown,16.0,jun,192.0,4.0,-1.0,0.0,unknown
10496,36.0,blue-collar,married,secondary,no,274.0,yes,no,unknown,16.0,jun,686.0,11.0,-1.0,0.0,unknown
10497,39.0,unemployed,married,tertiary,no,11787.0,no,no,unknown,16.0,jun,104.0,4.0,-1.0,0.0,unknown
10498,38.0,services,married,tertiary,no,1018.0,no,no,unknown,16.0,jun,325.0,3.0,-1.0,0.0,unknown
10499,48.0,blue-collar,divorced,secondary,yes,296.0,no,yes,unknown,16.0,jun,144.0,4.0,-1.0,0.0,unknown
10500,35.0,blue-collar,married,secondary,no,4723.0,yes,no,unknown,16.0,jun,57.0,8.0,-1.0,0.0,unknown
10501,34.0,services,married,secondary,no,-62.0,yes,no,unknown,16.0,jun,109.0,3.0,-1.0,0.0,unknown
10502,50.0,self-employed,married,primary,no,2636.0,yes,no,unknown,16.0,jun,349.0,2.0,-1.0,0.0,unknown
10503,52.0,retired,divorced,tertiary,no,3687.0,yes,yes,unknown,16.0,jun,741.0,4.0,-1.0,0.0,unknown
10504,46.0,technician,married,secondary,no,68.0,yes,yes,unknown,16.0,jun,87.0,3.0,-1.0,0.0,unknown
10505,51.0,management,married,secondary,no,2216.0,yes,yes,unknown,16.0,jun,95.0,8.0,-1.0,0.0,unknown
10506,35.0,services,married,secondary,no,1279.0,yes,no,unknown,16.0,jun,114.0,5.0,-1.0,0.0,unknown
10507,57.0,blue-collar,married,primary,no,24.0,no,no,unknown,16.0,jun,109.0,2.0,-1.0,0.0,unknown
10508,38.0,blue-collar,married,secondary,no,1627.0,no,no,unknown,16.0,jun,1323.0,9.0,-1.0,0.0,unknown
10509,36.0,blue-collar,married,primary,no,6085.0,yes,no,unknown,16.0,jun,186.0,6.0,-1.0,0.0,unknown
10510,36.0,blue-collar,married,primary,no,-255.0,yes,yes,unknown,16.0,jun,187.0,2.0,-1.0,0.0,unknown
10511,37.0,blue-collar,single,secondary,no,1120.0,no,no,unknown,16.0,jun,187.0,3.0,-1.0,0.0,unknown
10512,58.0,technician,married,secondary,no,116.0,no,no,unknown,16.0,jun,580.0,3.0,-1.0,0.0,unknown
10513,31.0,technician,divorced,secondary,no,-1185.0,yes,no,unknown,16.0,jun,81.0,5.0,-1.0,0.0,unknown
10514,59.0,blue-collar,married,secondary,yes,-918.0,yes,no,unknown,16.0,jun,253.0,2.0,-1.0,0.0,unknown
10515,52.0,unemployed,married,secondary,no,0.0,no,no,unknown,16.0,jun,18.0,7.0,-1.0,0.0,unknown
10516,45.0,management,married,tertiary,no,1493.0,no,no,unknown,16.0,jun,140.0,3.0,-1.0,0.0,unknown
10517,47.0,blue-collar,divorced,primary,no,7.0,no,yes,unknown,16.0,jun,219.0,7.0,-1.0,0.0,unknown
10518,40.0,services,married,secondary,no,256.0,yes,no,unknown,16.0,jun,95.0,6.0,-1.0,0.0,unknown
10519,51.0,management,married,unknown,no,721.0,no,no,unknown,16.0,jun,276.0,3.0,-1.0,0.0,unknown
10520,29.0,technician,single,secondary,no,510.0,yes,no,unknown,16.0,jun,179.0,15.0,-1.0,0.0,unknown
10521,46.0,technician,divorced,secondary,no,454.0,no,no,unknown,16.0,jun,93.0,2.0,-1.0,0.0,unknown
10522,33.0,admin.,married,secondary,no,372.0,yes,no,unknown,16.0,jun,106.0,10.0,-1.0,0.0,unknown
10523,43.0,technician,married,unknown,no,1156.0,no,no,unknown,16.0,jun,90.0,2.0,-1.0,0.0,unknown
10524,36.0,blue-collar,married,primary,no,4143.0,no,yes,unknown,16.0,jun,78.0,5.0,-1.0,0.0,unknown
10525,44.0,management,married,unknown,no,2982.0,no,no,unknown,16.0,jun,55.0,2.0,-1.0,0.0,unknown
10526,58.0,retired,married,primary,no,0.0,yes,no,unknown,16.0,jun,204.0,4.0,-1.0,0.0,unknown
10527,41.0,management,single,unknown,no,1604.0,no,no,unknown,16.0,jun,287.0,2.0,-1.0,0.0,unknown
10528,39.0,management,married,tertiary,yes,47.0,no,no,unknown,16.0,jun,84.0,3.0,-1.0,0.0,unknown
10529,51.0,services,married,primary,no,294.0,no,no,unknown,16.0,jun,112.0,2.0,-1.0,0.0,unknown
10530,45.0,entrepreneur,single,tertiary,no,1678.0,no,no,unknown,16.0,jun,133.0,2.0,-1.0,0.0,unknown
10531,44.0,self-employed,married,secondary,no,6553.0,no,no,unknown,16.0,jun,195.0,2.0,-1.0,0.0,unknown
10532,30.0,services,single,tertiary,no,44.0,no,no,unknown,16.0,jun,108.0,2.0,-1.0,0.0,unknown
10533,57.0,blue-collar,divorced,primary,no,3111.0,no,no,unknown,16.0,jun,92.0,6.0,-1.0,0.0,unknown
10534,50.0,management,married,primary,no,0.0,no,no,unknown,16.0,jun,264.0,4.0,-1.0,0.0,unknown
10535,47.0,management,divorced,unknown,no,582.0,yes,yes,unknown,16.0,jun,123.0,2.0,-1.0,0.0,unknown
10536,48.0,technician,single,tertiary,no,0.0,no,no,unknown,16.0,jun,73.0,4.0,-1.0,0.0,unknown
10537,37.0,services,married,secondary,no,-58.0,yes,no,unknown,16.0,jun,146.0,3.0,-1.0,0.0,unknown
10538,52.0,management,married,primary,no,740.0,no,no,unknown,16.0,jun,206.0,1.0,-1.0,0.0,unknown
10539,43.0,management,married,tertiary,no,0.0,yes,no,unknown,16.0,jun,100.0,17.0,-1.0,0.0,unknown
10540,48.0,management,married,tertiary,no,342.0,no,no,unknown,16.0,jun,452.0,1.0,-1.0,0.0,unknown
10541,36.0,blue-collar,divorced,secondary,no,808.0,no,no,unknown,16.0,jun,163.0,1.0,-1.0,0.0,unknown
10542,42.0,entrepreneur,single,unknown,no,323.0,no,no,unknown,16.0,jun,617.0,1.0,-1.0,0.0,unknown
10543,42.0,management,married,tertiary,no,-380.0,yes,no,unknown,16.0,jun,57.0,1.0,-1.0,0.0,unknown
10544,41.0,technician,married,secondary,no,902.0,no,no,unknown,16.0,jun,35.0,6.0,-1.0,0.0,unknown
10545,51.0,admin.,married,secondary,no,924.0,yes,no,unknown,16.0,jun,215.0,3.0,-1.0,0.0,unknown
10546,37.0,management,married,tertiary,no,57.0,no,no,unknown,16.0,jun,77.0,1.0,-1.0,0.0,unknown
10547,42.0,services,divorced,secondary,no,167.0,no,no,unknown,16.0,jun,119.0,1.0,-1.0,0.0,unknown
10548,37.0,blue-collar,married,primary,no,3154.0,yes,no,unknown,16.0,jun,265.0,3.0,-1.0,0.0,unknown
10549,45.0,blue-collar,married,secondary,no,3037.0,no,no,unknown,16.0,jun,60.0,2.0,-1.0,0.0,unknown
10550,32.0,blue-collar,married,secondary,no,598.0,yes,no,unknown,16.0,jun,179.0,2.0,-1.0,0.0,unknown
10551,35.0,services,married,secondary,no,373.0,no,yes,unknown,16.0,jun,162.0,6.0,-1.0,0.0,unknown
10552,41.0,blue-collar,married,secondary,no,2413.0,no,no,unknown,16.0,jun,64.0,3.0,-1.0,0.0,unknown
10553,37.0,admin.,married,primary,no,7208.0,no,no,unknown,16.0,jun,117.0,1.0,-1.0,0.0,unknown
10554,44.0,unemployed,single,primary,no,4232.0,no,no,unknown,16.0,jun,227.0,1.0,-1.0,0.0,unknown
10555,36.0,services,married,secondary,no,981.0,no,no,unknown,16.0,jun,1093.0,1.0,-1.0,0.0,unknown
10556,59.0,blue-collar,married,secondary,no,969.0,no,no,unknown,16.0,jun,270.0,1.0,-1.0,0.0,unknown
10557,36.0,blue-collar,divorced,secondary,no,638.0,yes,no,unknown,16.0,jun,1395.0,2.0,-1.0,0.0,unknown
10558,60.0,admin.,married,secondary,no,504.0,no,no,unknown,16.0,jun,178.0,4.0,-1.0,0.0,unknown
10559,29.0,management,single,tertiary,no,5894.0,yes,no,unknown,16.0,jun,223.0,2.0,-1.0,0.0,unknown
10560,39.0,blue-collar,single,primary,no,207.0,no,yes,unknown,16.0,jun,35.0,3.0,-1.0,0.0,unknown
10561,56.0,retired,married,tertiary,no,3708.0,no,no,unknown,16.0,jun,210.0,2.0,-1.0,0.0,unknown
10562,54.0,blue-collar,married,primary,no,0.0,no,no,unknown,16.0,jun,101.0,6.0,-1.0,0.0,unknown
10563,38.0,technician,married,tertiary,no,606.0,no,no,unknown,16.0,jun,193.0,2.0,-1.0,0.0,unknown
10564,47.0,retired,married,tertiary,no,1225.0,yes,yes,unknown,16.0,jun,339.0,2.0,-1.0,0.0,unknown
10565,35.0,blue-collar,single,unknown,no,422.0,no,no,unknown,16.0,jun,140.0,1.0,-1.0,0.0,unknown
10566,48.0,services,single,unknown,no,5095.0,yes,no,unknown,16.0,jun,71.0,1.0,-1.0,0.0,unknown
10567,55.0,retired,married,tertiary,no,2929.0,no,no,unknown,16.0,jun,556.0,3.0,-1.0,0.0,unknown
10568,51.0,housemaid,married,primary,no,13292.0,no,no,unknown,16.0,jun,1238.0,2.0,-1.0,0.0,unknown
10569,39.0,management,married,tertiary,no,627.0,no,no,unknown,16.0,jun,32.0,2.0,-1.0,0.0,unknown
10570,57.0,services,married,secondary,no,197.0,no,no,unknown,16.0,jun,116.0,1.0,-1.0,0.0,unknown
10571,38.0,technician,single,tertiary,no,38.0,no,no,unknown,16.0,jun,64.0,1.0,-1.0,0.0,unknown
10572,39.0,blue-collar,married,primary,no,3705.0,yes,no,unknown,16.0,jun,77.0,1.0,-1.0,0.0,unknown
10573,55.0,blue-collar,married,secondary,no,0.0,no,no,unknown,16.0,jun,73.0,3.0,-1.0,0.0,unknown
10574,37.0,services,married,secondary,no,40.0,no,no,unknown,16.0,jun,42.0,3.0,-1.0,0.0,unknown
10575,54.0,blue-collar,married,secondary,no,853.0,no,no,unknown,16.0,jun,24.0,5.0,-1.0,0.0,unknown
10576,37.0,blue-collar,married,primary,no,-107.0,yes,no,unknown,16.0,jun,25.0,1.0,-1.0,0.0,unknown
10577,38.0,blue-collar,married,primary,no,298.0,no,no,unknown,16.0,jun,147.0,1.0,-1.0,0.0,unknown
10578,41.0,blue-collar,married,primary,no,389.0,yes,no,unknown,16.0,jun,87.0,6.0,-1.0,0.0,unknown
10579,53.0,housemaid,married,secondary,no,2406.0,yes,no,unknown,16.0,jun,393.0,2.0,-1.0,0.0,unknown
10580,59.0,retired,married,primary,no,2722.0,no,no,unknown,16.0,jun,145.0,1.0,-1.0,0.0,unknown
10581,46.0,blue-collar,married,secondary,no,6215.0,no,no,unknown,16.0,jun,155.0,1.0,-1.0,0.0,unknown
10582,38.0,technician,married,secondary,no,1828.0,no,no,unknown,16.0,jun,35.0,1.0,-1.0,0.0,unknown
10583,57.0,retired,married,primary,no,903.0,no,no,unknown,16.0,jun,141.0,1.0,-1.0,0.0,unknown
10584,48.0,blue-collar,married,primary,no,554.0,no,no,unknown,16.0,jun,263.0,8.0,-1.0,0.0,unknown
10585,49.0,management,married,primary,no,330.0,no,no,unknown,16.0,jun,123.0,1.0,-1.0,0.0,unknown
10586,40.0,blue-collar,married,secondary,no,876.0,no,no,unknown,16.0,jun,208.0,1.0,-1.0,0.0,unknown
10587,38.0,blue-collar,married,primary,no,1602.0,no,no,unknown,16.0,jun,100.0,1.0,-1.0,0.0,unknown
10588,38.0,self-employed,married,secondary,no,30.0,no,no,unknown,16.0,jun,91.0,1.0,-1.0,0.0,unknown
10589,52.0,technician,divorced,tertiary,no,728.0,no,no,unknown,16.0,jun,644.0,1.0,-1.0,0.0,unknown
10590,39.0,blue-collar,married,secondary,no,0.0,no,no,unknown,16.0,jun,289.0,1.0,-1.0,0.0,unknown
10591,42.0,blue-collar,married,secondary,no,2256.0,yes,no,unknown,16.0,jun,315.0,1.0,-1.0,0.0,unknown
10592,36.0,unemployed,single,secondary,no,490.0,yes,yes,unknown,16.0,jun,265.0,3.0,-1.0,0.0,unknown
10593,48.0,unemployed,single,tertiary,no,3229.0,no,no,unknown,16.0,jun,1089.0,1.0,-1.0,0.0,unknown
10594,36.0,blue-collar,single,primary,no,3214.0,yes,no,unknown,16.0,jun,124.0,2.0,-1.0,0.0,unknown
10595,53.0,technician,married,tertiary,no,6072.0,no,yes,unknown,16.0,jun,226.0,4.0,-1.0,0.0,unknown
10596,30.0,technician,single,secondary,no,363.0,yes,no,unknown,16.0,jun,136.0,8.0,-1.0,0.0,unknown
10597,29.0,management,single,secondary,no,584.0,yes,no,unknown,16.0,jun,541.0,19.0,-1.0,0.0,unknown
10598,60.0,management,married,primary,no,21292.0,no,no,unknown,16.0,jun,242.0,6.0,-1.0,0.0,unknown
10599,30.0,blue-collar,married,secondary,no,294.0,yes,yes,unknown,16.0,jun,50.0,3.0,-1.0,0.0,unknown
10600,49.0,retired,married,primary,no,1381.0,no,no,unknown,16.0,jun,73.0,2.0,-1.0,0.0,unknown
10601,44.0,housemaid,married,primary,no,2351.0,no,no,unknown,16.0,jun,250.0,2.0,-1.0,0.0,unknown
10602,36.0,blue-collar,single,secondary,no,2962.0,yes,yes,unknown,16.0,jun,181.0,2.0,-1.0,0.0,unknown
10603,49.0,services,divorced,secondary,no,3250.0,no,no,unknown,16.0,jun,32.0,3.0,-1.0,0.0,unknown
10604,55.0,entrepreneur,divorced,tertiary,no,461.0,yes,yes,unknown,16.0,jun,267.0,3.0,-1.0,0.0,unknown
10605,57.0,management,divorced,unknown,no,0.0,no,no,unknown,16.0,jun,235.0,2.0,-1.0,0.0,unknown
10606,58.0,services,married,secondary,no,12180.0,no,no,unknown,16.0,jun,121.0,5.0,-1.0,0.0,unknown
10607,37.0,services,married,secondary,no,3321.0,no,no,unknown,16.0,jun,215.0,3.0,-1.0,0.0,unknown
10608,50.0,blue-collar,divorced,primary,no,4882.0,yes,no,unknown,16.0,jun,320.0,2.0,-1.0,0.0,unknown
10609,46.0,entrepreneur,married,secondary,no,757.0,no,no,unknown,16.0,jun,382.0,3.0,-1.0,0.0,unknown
10610,37.0,management,single,tertiary,no,400.0,yes,no,unknown,16.0,jun,244.0,1.0,-1.0,0.0,unknown
10611,41.0,admin.,married,tertiary,no,1287.0,no,no,unknown,16.0,jun,286.0,1.0,-1.0,0.0,unknown
10612,51.0,self-employed,married,tertiary,no,2007.0,no,no,unknown,16.0,jun,1021.0,1.0,-1.0,0.0,unknown
10613,40.0,admin.,married,secondary,no,538.0,no,no,unknown,16.0,jun,167.0,2.0,-1.0,0.0,unknown
10614,51.0,management,single,secondary,no,1610.0,yes,no,unknown,16.0,jun,1248.0,3.0,-1.0,0.0,unknown
10615,55.0,management,divorced,tertiary,no,25.0,no,no,unknown,16.0,jun,404.0,3.0,-1.0,0.0,unknown
10616,47.0,technician,married,tertiary,yes,-813.0,yes,yes,unknown,16.0,jun,179.0,25.0,-1.0,0.0,unknown
10617,39.0,technician,single,secondary,no,2321.0,no,yes,unknown,16.0,jun,203.0,2.0,-1.0,0.0,unknown
10618,38.0,management,married,tertiary,no,-469.0,yes,no,unknown,16.0,jun,209.0,12.0,-1.0,0.0,unknown
10619,59.0,retired,married,primary,no,0.0,no,no,unknown,16.0,jun,39.0,1.0,-1.0,0.0,unknown
10620,38.0,services,married,secondary,no,1559.0,no,no,unknown,16.0,jun,162.0,1.0,-1.0,0.0,unknown
10621,39.0,management,married,secondary,no,2198.0,no,no,unknown,16.0,jun,418.0,1.0,-1.0,0.0,unknown
10622,36.0,management,single,tertiary,no,317.0,no,no,unknown,16.0,jun,348.0,1.0,-1.0,0.0,unknown
10623,49.0,technician,married,secondary,no,775.0,yes,no,unknown,16.0,jun,135.0,1.0,-1.0,0.0,unknown
10624,36.0,housemaid,married,tertiary,yes,-1941.0,yes,no,unknown,16.0,jun,505.0,1.0,-1.0,0.0,unknown
10625,53.0,technician,single,secondary,yes,-435.0,yes,yes,unknown,16.0,jun,131.0,2.0,-1.0,0.0,unknown
10626,37.0,housemaid,married,secondary,no,285.0,no,no,unknown,16.0,jun,401.0,2.0,-1.0,0.0,unknown
10627,45.0,technician,married,tertiary,no,533.0,yes,no,unknown,16.0,jun,332.0,2.0,-1.0,0.0,unknown
10628,46.0,blue-collar,married,tertiary,no,993.0,yes,no,unknown,16.0,jun,78.0,1.0,-1.0,0.0,unknown
10629,55.0,technician,married,tertiary,no,4359.0,no,no,unknown,16.0,jun,394.0,2.0,-1.0,0.0,unknown
10630,50.0,blue-collar,married,secondary,no,887.0,no,no,unknown,16.0,jun,287.0,1.0,-1.0,0.0,unknown
10631,37.0,services,married,secondary,no,1092.0,no,no,unknown,16.0,jun,266.0,1.0,-1.0,0.0,unknown
10632,55.0,technician,married,unknown,no,0.0,no,no,unknown,16.0,jun,153.0,1.0,-1.0,0.0,unknown
10633,55.0,entrepreneur,divorced,primary,no,29.0,no,no,unknown,16.0,jun,500.0,1.0,-1.0,0.0,unknown
10634,39.0,admin.,married,primary,no,237.0,no,no,unknown,16.0,jun,215.0,2.0,-1.0,0.0,unknown
10635,48.0,unknown,married,unknown,no,3940.0,no,no,unknown,16.0,jun,298.0,6.0,-1.0,0.0,unknown
10636,35.0,admin.,married,secondary,no,5270.0,no,no,unknown,16.0,jun,110.0,8.0,-1.0,0.0,unknown
10637,35.0,admin.,single,primary,no,2355.0,yes,no,unknown,16.0,jun,101.0,1.0,-1.0,0.0,unknown
10638,39.0,self-employed,single,tertiary,no,0.0,no,no,unknown,16.0,jun,13.0,1.0,-1.0,0.0,unknown
10639,53.0,blue-collar,married,primary,no,4641.0,no,no,unknown,16.0,jun,356.0,2.0,-1.0,0.0,unknown
10640,39.0,admin.,divorced,secondary,no,952.0,yes,no,unknown,16.0,jun,62.0,1.0,-1.0,0.0,unknown
10641,37.0,admin.,married,secondary,no,306.0,no,no,unknown,16.0,jun,73.0,1.0,-1.0,0.0,unknown
10642,38.0,services,divorced,secondary,no,439.0,no,no,unknown,16.0,jun,50.0,1.0,-1.0,0.0,unknown
10643,58.0,entrepreneur,married,secondary,no,2.0,no,no,unknown,16.0,jun,684.0,1.0,-1.0,0.0,unknown
10644,35.0,blue-collar,single,primary,no,3751.0,no,no,unknown,16.0,jun,193.0,1.0,-1.0,0.0,unknown
10645,50.0,blue-collar,married,unknown,no,0.0,no,no,unknown,16.0,jun,599.0,3.0,-1.0,0.0,unknown
10646,37.0,services,single,secondary,no,1175.0,yes,no,unknown,16.0,jun,92.0,2.0,-1.0,0.0,unknown
10647,56.0,admin.,single,secondary,no,-13.0,no,no,unknown,16.0,jun,52.0,3.0,-1.0,0.0,unknown
10648,59.0,blue-collar,married,primary,no,416.0,no,no,unknown,16.0,jun,92.0,3.0,-1.0,0.0,unknown
10649,42.0,blue-collar,single,primary,no,50.0,no,no,unknown,16.0,jun,294.0,3.0,-1.0,0.0,unknown
10650,39.0,housemaid,married,primary,no,15352.0,no,no,unknown,16.0,jun,99.0,1.0,-1.0,0.0,unknown
10651,58.0,blue-collar,married,primary,no,96.0,no,no,unknown,16.0,jun,76.0,3.0,-1.0,0.0,unknown
10652,30.0,services,married,secondary,no,384.0,yes,no,unknown,16.0,jun,27.0,3.0,-1.0,0.0,unknown
10653,59.0,retired,married,primary,no,1085.0,no,no,unknown,16.0,jun,191.0,1.0,-1.0,0.0,unknown
10654,43.0,blue-collar,married,primary,no,8014.0,no,no,unknown,16.0,jun,523.0,1.0,-1.0,0.0,unknown
10655,39.0,services,single,secondary,no,1336.0,yes,no,unknown,16.0,jun,358.0,1.0,-1.0,0.0,unknown
10656,53.0,retired,married,secondary,no,136.0,no,no,unknown,16.0,jun,254.0,1.0,-1.0,0.0,unknown
10657,43.0,management,married,tertiary,no,0.0,no,no,unknown,16.0,jun,46.0,1.0,-1.0,0.0,unknown
10658,43.0,services,divorced,unknown,no,159.0,no,no,unknown,16.0,jun,112.0,4.0,-1.0,0.0,unknown
10659,50.0,housemaid,married,primary,no,4.0,no,no,unknown,16.0,jun,51.0,1.0,-1.0,0.0,unknown
10660,35.0,admin.,married,secondary,no,4698.0,yes,no,unknown,16.0,jun,359.0,1.0,-1.0,0.0,unknown
10661,47.0,admin.,married,secondary,no,4307.0,no,no,unknown,16.0,jun,88.0,1.0,-1.0,0.0,unknown
10662,52.0,blue-collar,divorced,primary,no,1250.0,no,no,unknown,16.0,jun,342.0,1.0,-1.0,0.0,unknown
10663,44.0,technician,married,secondary,no,0.0,no,no,unknown,16.0,jun,78.0,1.0,-1.0,0.0,unknown
10664,51.0,blue-collar,married,secondary,no,33.0,no,yes,unknown,16.0,jun,721.0,3.0,-1.0,0.0,unknown
10665,57.0,technician,divorced,secondary,no,145.0,no,yes,unknown,16.0,jun,420.0,4.0,-1.0,0.0,unknown
10666,52.0,blue-collar,married,secondary,no,167.0,no,no,unknown,16.0,jun,163.0,1.0,-1.0,0.0,unknown
10667,47.0,blue-collar,married,secondary,no,214.0,yes,no,unknown,16.0,jun,442.0,3.0,-1.0,0.0,unknown
10668,59.0,services,married,primary,no,31.0,no,no,unknown,16.0,jun,41.0,3.0,-1.0,0.0,unknown
10669,50.0,management,married,tertiary,no,3191.0,no,no,unknown,16.0,jun,535.0,2.0,-1.0,0.0,unknown
10670,37.0,admin.,single,tertiary,no,12581.0,no,no,unknown,16.0,jun,155.0,4.0,-1.0,0.0,unknown
10671,53.0,entrepreneur,divorced,tertiary,no,196.0,yes,no,unknown,16.0,jun,178.0,7.0,-1.0,0.0,unknown
10672,36.0,admin.,married,secondary,no,1295.0,no,no,unknown,16.0,jun,232.0,3.0,-1.0,0.0,unknown
10673,39.0,blue-collar,married,primary,no,4608.0,yes,no,unknown,16.0,jun,36.0,1.0,-1.0,0.0,unknown
10674,41.0,blue-collar,married,secondary,no,-100.0,yes,no,unknown,16.0,jun,20.0,21.0,-1.0,0.0,unknown
10675,35.0,blue-collar,married,secondary,no,-281.0,yes,no,unknown,16.0,jun,15.0,15.0,-1.0,0.0,unknown
10676,50.0,entrepreneur,married,tertiary,no,2198.0,no,no,unknown,16.0,jun,170.0,6.0,-1.0,0.0,unknown
10677,41.0,entrepreneur,married,tertiary,no,373.0,no,no,unknown,16.0,jun,87.0,3.0,-1.0,0.0,unknown
10678,45.0,management,married,tertiary,no,203.0,no,no,unknown,16.0,jun,202.0,4.0,-1.0,0.0,unknown
10679,38.0,admin.,single,secondary,no,439.0,no,no,unknown,16.0,jun,359.0,4.0,-1.0,0.0,unknown
10680,42.0,admin.,married,secondary,no,3165.0,yes,no,unknown,16.0,jun,298.0,4.0,-1.0,0.0,unknown
10681,53.0,blue-collar,married,secondary,no,1093.0,yes,yes,unknown,16.0,jun,244.0,3.0,-1.0,0.0,unknown
10682,35.0,blue-collar,married,unknown,no,75.0,yes,no,unknown,16.0,jun,169.0,1.0,-1.0,0.0,unknown
10683,46.0,technician,married,secondary,no,536.0,yes,no,unknown,16.0,jun,750.0,2.0,-1.0,0.0,unknown
10684,44.0,admin.,married,secondary,no,1696.0,no,no,unknown,16.0,jun,139.0,3.0,-1.0,0.0,unknown
10685,49.0,blue-collar,single,unknown,no,2222.0,no,no,unknown,16.0,jun,114.0,2.0,-1.0,0.0,unknown
10686,35.0,technician,single,tertiary,no,756.0,yes,no,unknown,16.0,jun,14.0,14.0,-1.0,0.0,unknown
10687,49.0,management,married,tertiary,no,2005.0,no,no,unknown,16.0,jun,81.0,4.0,-1.0,0.0,unknown
10688,37.0,entrepreneur,married,tertiary,no,264.0,yes,yes,unknown,16.0,jun,220.0,1.0,-1.0,0.0,unknown
10689,40.0,services,married,unknown,no,4075.0,yes,no,unknown,16.0,jun,162.0,3.0,-1.0,0.0,unknown
10690,47.0,blue-collar,married,secondary,no,4840.0,no,no,unknown,16.0,jun,53.0,1.0,-1.0,0.0,unknown
10691,55.0,housemaid,married,primary,no,3680.0,no,no,unknown,16.0,jun,131.0,1.0,-1.0,0.0,unknown
10692,53.0,self-employed,married,tertiary,no,2627.0,yes,yes,unknown,16.0,jun,18.0,30.0,-1.0,0.0,unknown
10693,55.0,management,married,tertiary,no,0.0,no,no,unknown,16.0,jun,607.0,2.0,-1.0,0.0,unknown
10694,37.0,blue-collar,single,secondary,no,3764.0,no,no,unknown,16.0,jun,431.0,1.0,-1.0,0.0,unknown
10695,54.0,technician,divorced,unknown,no,1725.0,no,no,unknown,16.0,jun,216.0,3.0,-1.0,0.0,unknown
10696,53.0,services,single,secondary,no,725.0,yes,no,unknown,16.0,jun,227.0,4.0,-1.0,0.0,unknown
10697,28.0,blue-collar,single,secondary,no,235.0,yes,no,unknown,16.0,jun,102.0,46.0,-1.0,0.0,unknown
10698,42.0,blue-collar,married,primary,no,1752.0,yes,no,unknown,16.0,jun,19.0,21.0,-1.0,0.0,unknown
10699,38.0,management,single,tertiary,no,93.0,yes,yes,unknown,16.0,jun,394.0,3.0,-1.0,0.0,unknown
10700,38.0,management,married,tertiary,no,7124.0,no,no,unknown,16.0,jun,301.0,6.0,-1.0,0.0,unknown
10701,37.0,admin.,married,tertiary,no,2741.0,no,no,unknown,16.0,jun,204.0,4.0,-1.0,0.0,unknown
10702,47.0,blue-collar,married,primary,no,667.0,no,no,unknown,16.0,jun,54.0,1.0,-1.0,0.0,unknown
10703,42.0,housemaid,married,unknown,no,72.0,no,no,unknown,16.0,jun,22.0,1.0,-1.0,0.0,unknown
10704,38.0,admin.,married,secondary,no,1116.0,yes,yes,unknown,16.0,jun,406.0,2.0,-1.0,0.0,unknown
10705,44.0,management,married,tertiary,no,647.0,no,no,unknown,16.0,jun,226.0,2.0,-1.0,0.0,unknown
10706,54.0,technician,single,unknown,no,1695.0,no,no,unknown,16.0,jun,168.0,1.0,-1.0,0.0,unknown
10707,35.0,services,married,unknown,no,2.0,no,no,unknown,16.0,jun,221.0,1.0,-1.0,0.0,unknown
10708,51.0,admin.,married,secondary,no,-192.0,no,no,unknown,16.0,jun,176.0,3.0,-1.0,0.0,unknown
10709,41.0,blue-collar,married,primary,no,389.0,yes,no,unknown,16.0,jun,127.0,2.0,-1.0,0.0,unknown
10710,46.0,housemaid,married,unknown,no,1035.0,no,no,unknown,16.0,jun,703.0,1.0,-1.0,0.0,unknown
10711,36.0,admin.,single,secondary,no,16.0,no,no,unknown,16.0,jun,119.0,2.0,-1.0,0.0,unknown
10712,41.0,management,divorced,secondary,no,0.0,no,no,unknown,16.0,jun,126.0,3.0,-1.0,0.0,unknown
10713,49.0,blue-collar,married,unknown,no,3096.0,no,no,unknown,16.0,jun,147.0,2.0,-1.0,0.0,unknown
10714,39.0,blue-collar,married,primary,no,4166.0,no,no,unknown,16.0,jun,314.0,3.0,-1.0,0.0,unknown
10715,39.0,technician,married,secondary,no,94.0,no,no,unknown,16.0,jun,182.0,2.0,-1.0,0.0,unknown
10716,39.0,technician,divorced,tertiary,no,1832.0,no,no,unknown,16.0,jun,353.0,2.0,-1.0,0.0,unknown
10717,60.0,retired,single,primary,no,470.0,no,no,unknown,16.0,jun,100.0,2.0,-1.0,0.0,unknown
10718,40.0,management,married,tertiary,no,270.0,no,no,unknown,16.0,jun,362.0,3.0,-1.0,0.0,unknown
10719,51.0,blue-collar,married,primary,no,5050.0,no,yes,unknown,16.0,jun,75.0,7.0,-1.0,0.0,unknown
